date,time,customer id,branch,customer name,age,sex,education,course,subject,type,hours,total cost,membership,gift voucher
05/03/2023,7:33 pm,8219,Samyan,Edwin Lebsack,17,M,Vocational,1 month pack,Math,onsite,8 am - 9 am,8990,None,500
17/11/2023,9:16 pm,8220,Samyan,Nicholas Wuckert II,7,M,Primary,1 week marathon,Math,onsite,7 pm - 8 pm,2990,Premium,1000
20/04/2023,11:08 am,8221,Ekkamai,Marguerite Hermann,8,F,Primary,2 week fornight,Social Studies,online,8 pm - 9 pm,5990,Premium,200
14/09/2023,11:44 am,8222,Samyan,Oliver Schamberger,9,M,Primary,1 week marathon,Social Studies,online,10 am - 11 am,2990,Standard,200
21/01/2023,8:08 am,8223,Samyan,Mattie Hoeger,19,F,Bachelor,1 week marathon,Social Studies,onsite,7 pm - 8 pm,2990,Premium,100
15/09/2023,2:04 pm,8224,Ekkamai,Yolanda Hegmann,18,F,Secondary,1 week marathon,Language,onsite,9 am - 10 am,2990,Standard,100
02/08/2023,5:15 pm,8225,Bangkrapi,Verna Kihn I,11,F,Primary,1 week marathon,Language,online,12 pm - 1 pm,2990,Premium,100
17/01/2023,8:06 pm,8226,Ekkamai,Alexis Walsh-Herman,20,F,Bachelor,1 week marathon,Science,onsite,1 pm - 2 pm,2990,Standard,100
16/05/2023,4:50 pm,8227,Samyan,Kelly Kassulke,10,M,Primary,1 week marathon,Language,online,3 pm - 4 pm,2990,Standard,100
08/01/2023,1:14 pm,8228,Bangkrapi,Alex Schuppe,11,M,Primary,1 month pack,Language,online,10 am - 11 am,8990,Premium,100
09/06/2023,1:27 pm,8229,Bangkrapi,Freda Welch,20,F,Bachelor,1 week marathon,Social Studies,online,6 pm - 7 pm,2990,Standard,100
27/02/2023,8:15 pm,8230,Samyan,Frankie Dibbert II,15,M,Vocational,1 month pack,Math,onsite,7 pm - 8 pm,8990,None,100
16/04/2023,9:11 am,8231,Samyan,Dwayne Kiehn,11,M,Primary,2 week fornight,Social Studies,online,11 am - 12 pm,5990,Premium,500
28/10/2023,3:36 pm,8232,Samyan,Miss Gwendolyn Lesch,12,F,Primary,1 month pack,Science,onsite,3 pm - 4 pm,8990,None,1000
05/01/2023,5:05 pm,8233,Samyan,Leticia Dietrich,14,F,Vocational,1 day miracle,Science,onsite,8 am - 9 am,490,Standard,200
27/04/2023,2:07 pm,8234,Bangkrapi,Emanuel Kshlerin PhD,11,M,Primary,1 day miracle,Math,onsite,3 pm - 4 pm,490,Premium,1000
21/07/2023,4:10 pm,8235,Ekkamai,Jimmy Mosciski,7,M,Primary,1 day miracle,Science,online,8 am - 9 am,490,Standard,100
27/01/2023,11:50 am,8236,Ekkamai,Rick Rippin I,20,M,Bachelor,1 week marathon,Math,onsite,1 pm - 2 pm,2990,Premium,100
31/03/2023,2:23 pm,8237,Ekkamai,Cristina Runte-Wolf,11,F,Primary,2 week fornight,Science,online,9 am - 10 am,5990,Standard,100
03/08/2023,7:04 pm,8238,Ladkrabang,Kristie Kessler,13,F,Vocational,1 day miracle,Math,online,2 pm - 3 pm,490,Premium,500
01/02/2023,10:44 am,8239,Ekkamai,Cheryl Bradtke,12,F,Primary,2 week fornight,Math,online,3 pm - 4 pm,5990,Premium,500
09/11/2023,8:03 am,8240,Samyan,Byron McClure,19,M,Bachelor,1 week marathon,Math,online,2 pm - 3 pm,2990,Standard,200
21/02/2023,5:46 pm,8241,Ladkrabang,Tabitha Turcotte,11,F,Primary,1 week marathon,Language,onsite,5 pm - 6 pm,2990,Standard,100
13/05/2023,11:26 am,8242,Bangkrapi,Cassandra Trantow,17,F,GED,1 month pack,Science,online,11 am - 12 pm,8990,None,100
05/11/2023,11:31 am,8243,Ekkamai,Darlene Wyman-Kassulke III,16,F,Secondary,1 day miracle,Science,online,12 pm - 1 pm,490,None,100
31/01/2023,11:26 am,8244,Ekkamai,Hazel Stracke Jr.,17,F,Vocational,2 week fornight,Language,online,10 am - 11 am,5990,Premium,200
29/03/2023,11:27 am,8245,Bangkrapi,Lloyd Grimes,11,M,Primary,2 week fornight,Social Studies,onsite,9 pm - 10 pm,5990,Standard,100
10/05/2023,7:12 pm,8246,Samyan,Kelly Halvorson,11,F,Primary,2 week fornight,Science,onsite,7 pm - 8 pm,5990,Standard,500
24/03/2023,11:34 am,8247,Ladkrabang,Mrs. Kerry Witting DDS,19,F,Bachelor,2 week fornight,Language,online,8 am - 9 am,5990,None,100
08/03/2023,5:06 pm,8248,Samyan,Sophia Stokes,19,F,Bachelor,1 week marathon,Science,onsite,8 am - 9 am,2990,Premium,100
02/02/2023,9:32 am,8249,Ekkamai,Rhonda O'Hara,8,F,Primary,1 week marathon,Math,onsite,3 pm - 4 pm,2990,Standard,200
19/08/2023,1:13 pm,8250,Ekkamai,Jenna Hermann,7,F,Primary,2 week fornight,Language,onsite,8 am - 9 am,5990,Standard,500
11/06/2023,9:25 am,8251,Samyan,Preston Zulauf,15,M,Secondary,1 week marathon,Social Studies,onsite,5 pm - 6 pm,2990,Premium,100
23/12/2023,12:14 pm,8252,Samyan,Rosemary Kreiger,7,F,Primary,1 week marathon,Language,onsite,9 am - 10 am,2990,None,200
21/02/2023,8:06 am,8253,Samyan,Marguerite Smith,11,F,Primary,1 week marathon,Science,onsite,8 am - 9 am,2990,Premium,100
29/08/2023,9:30 pm,8254,Samyan,Randolph Rath,15,M,Secondary,1 day miracle,Science,onsite,3 pm - 4 pm,490,Premium,100
27/04/2023,9:03 pm,8255,Samyan,Miranda Erdman,8,F,Primary,1 week marathon,Language,onsite,4 pm - 5 pm,2990,None,100
01/09/2023,10:31 am,8256,Ekkamai,Audrey Weber,18,F,GED,1 month pack,Social Studies,onsite,8 am - 9 am,8990,None,200
06/01/2023,4:45 pm,8257,Ekkamai,Ronald Will V,12,M,Primary,1 week marathon,Math,onsite,1 pm - 2 pm,2990,Premium,100
19/04/2023,4:07 pm,8258,Samyan,Jenna Tremblay,17,F,Secondary,1 week marathon,Social Studies,online,4 pm - 5 pm,2990,None,100
18/12/2023,1:51 pm,8259,Ekkamai,Claire Olson,12,F,Primary,2 week fornight,Science,onsite,9 am - 10 am,5990,None,100
29/07/2023,2:00 pm,8260,Samyan,Dora Gulgowski,8,F,Primary,1 week marathon,Language,onsite,7 pm - 8 pm,2990,Premium,200
03/02/2023,3:13 pm,8261,Ekkamai,Mrs. Velma Miller,8,F,Primary,2 week fornight,Math,onsite,2 pm - 3 pm,5990,Premium,100
16/01/2023,8:27 am,8262,Ekkamai,Mrs. Dixie Reichel II,18,F,Secondary,1 week marathon,Social Studies,online,1 pm - 2 pm,2990,Standard,100
22/04/2023,10:39 am,8263,Bangkrapi,Pamela Streich,8,F,Primary,2 week fornight,Language,online,9 am - 10 am,5990,Premium,100
05/07/2023,6:11 pm,8264,Ekkamai,Elijah Welch,8,M,Primary,1 week marathon,Social Studies,onsite,8 am - 9 am,2990,Standard,100
25/09/2023,10:44 am,8265,Samyan,Ron Kshlerin,9,M,Primary,1 month pack,Language,onsite,10 am - 11 am,8990,Premium,500
05/11/2023,7:22 pm,8266,Ekkamai,Annie Reilly,12,F,Primary,1 month pack,Language,online,7 pm - 8 pm,8990,Premium,100
06/12/2023,7:14 pm,8267,Samyan,Kim Windler,8,F,Primary,2 week fornight,Language,online,2 pm - 3 pm,5990,Premium,1000
27/09/2023,11:47 am,8268,Ekkamai,Jimmie Rempel,13,M,GED,1 week marathon,Science,onsite,3 pm - 4 pm,2990,Premium,100
22/02/2023,12:46 pm,8269,Ladkrabang,Daryl O'Hara,15,M,Secondary,1 month pack,Math,onsite,2 pm - 3 pm,8990,Standard,100
23/01/2023,12:31 pm,8270,Ekkamai,Dominick Marquardt,8,M,Primary,1 month pack,Science,online,1 pm - 2 pm,8990,Standard,100
20/09/2023,8:47 am,8271,Samyan,Travis McGlynn,10,M,Primary,2 week fornight,Social Studies,onsite,12 pm - 1 pm,5990,Premium,200
06/09/2023,1:35 pm,8272,Samyan,Angelica Dach Sr.,12,F,Primary,1 day miracle,Language,online,5 pm - 6 pm,490,None,200
24/03/2023,9:12 pm,8273,Ekkamai,Carrie Spinka,7,F,Primary,1 month pack,Social Studies,online,6 pm - 7 pm,8990,None,100
21/01/2023,4:17 pm,8274,Samyan,Clint Trantow,16,M,Secondary,2 week fornight,Math,onsite,5 pm - 6 pm,5990,Standard,100
16/01/2023,1:52 pm,8275,Ekkamai,Stacey Labadie,11,F,Primary,1 month pack,Science,onsite,2 pm - 3 pm,8990,Standard,1000
12/04/2023,2:21 pm,8276,Samyan,Orville Bins,10,M,Primary,1 day miracle,Social Studies,onsite,9 am - 10 am,490,None,200
31/05/2023,12:03 pm,8277,Ekkamai,Glen Hills,14,M,Vocational,1 week marathon,Science,online,4 pm - 5 pm,2990,Standard,100
01/07/2023,3:41 pm,8278,Samyan,Simon Franey,13,M,GED,1 day miracle,Science,online,9 am - 10 am,490,Premium,100
07/12/2023,4:22 pm,8279,Ekkamai,Guillermo Haley V,10,M,Primary,1 day miracle,Math,online,8 pm - 9 pm,490,Standard,100
01/06/2023,6:55 pm,8280,Samyan,Adrienne Hickle-Braun,20,F,Bachelor,2 week fornight,Science,onsite,8 pm - 9 pm,5990,Standard,100
18/05/2023,7:36 pm,8281,Bangkrapi,Jamie Stoltenberg Sr.,16,M,Vocational,2 week fornight,Science,online,10 am - 11 am,5990,Standard,500
03/05/2023,9:21 pm,8282,Ekkamai,Roman Douglas,18,M,GED,1 day miracle,Science,online,9 am - 10 am,490,Premium,200
12/05/2023,8:21 am,8283,Samyan,Ella Doyle,19,F,Bachelor,2 week fornight,Social Studies,online,2 pm - 3 pm,5990,Premium,100
28/01/2023,12:39 pm,8284,Ekkamai,Jason Legros,9,M,Primary,2 week fornight,Language,onsite,3 pm - 4 pm,5990,Premium,100
24/06/2023,8:46 am,8285,Samyan,Casey Wiza,10,M,Primary,2 week fornight,Science,onsite,5 pm - 6 pm,5990,Premium,100
15/04/2023,6:38 pm,8286,Ekkamai,Alfred Reichel,16,M,GED,2 week fornight,Math,online,9 pm - 10 pm,5990,Standard,100
04/03/2023,10:45 am,8287,Ekkamai,Willie Bartoletti,8,M,Primary,2 week fornight,Math,online,9 pm - 10 pm,5990,Premium,100
10/07/2023,1:52 pm,8288,Samyan,Ellis Yost III,10,M,Primary,1 month pack,Math,onsite,3 pm - 4 pm,8990,Standard,200
22/11/2023,9:43 pm,8289,Samyan,Audrey Dare,9,F,Primary,1 month pack,Science,onsite,9 pm - 10 pm,8990,Premium,1000
20/11/2023,5:03 pm,8290,Samyan,Miss Tammy Ebert,20,F,Bachelor,1 week marathon,Language,online,8 pm - 9 pm,2990,Standard,100
26/07/2023,8:31 am,8291,Ekkamai,Freddie Hamill,20,M,Bachelor,1 month pack,Science,onsite,7 pm - 8 pm,8990,Standard,100
29/04/2023,5:37 pm,8292,Samyan,Hattie Johns,20,F,Bachelor,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,None,200
11/06/2023,7:13 pm,8293,Samyan,Joe Walsh,19,M,Bachelor,1 day miracle,Social Studies,onsite,8 pm - 9 pm,490,None,200
21/10/2023,5:13 pm,8294,Ekkamai,Corey Fritsch,19,M,Bachelor,1 month pack,Science,onsite,3 pm - 4 pm,8990,Premium,1000
18/08/2023,8:16 pm,8295,Ladkrabang,Bertha Schimmel,20,F,Bachelor,1 week marathon,Science,online,8 am - 9 am,2990,Standard,200
05/08/2023,12:28 pm,8296,Samyan,Geoffrey Towne PhD,8,M,Primary,1 month pack,Social Studies,onsite,8 am - 9 am,8990,Premium,100
04/12/2023,10:49 am,8297,Samyan,Pam Gottlieb,17,F,GED,1 week marathon,Math,onsite,5 pm - 6 pm,2990,None,100
25/02/2023,3:11 pm,8298,Ekkamai,Audrey Steuber,12,F,Primary,1 day miracle,Science,onsite,4 pm - 5 pm,490,Standard,100
07/11/2023,4:35 pm,8299,Bangkrapi,Kim Watsica,11,F,Primary,1 week marathon,Social Studies,onsite,7 pm - 8 pm,2990,Premium,100
27/04/2023,9:31 am,8300,Ekkamai,Al Deckow IV,15,M,Vocational,1 week marathon,Math,online,1 pm - 2 pm,2990,None,100
08/09/2023,10:35 am,8301,Ekkamai,Zachary Buckridge DDS,14,M,Secondary,1 month pack,Science,onsite,9 am - 10 am,8990,Standard,200
16/04/2023,4:31 pm,8302,Samyan,Edith Keebler,10,F,Primary,2 week fornight,Social Studies,online,12 pm - 1 pm,5990,Premium,100
04/02/2023,3:26 pm,8303,Samyan,Rosie Leffler,19,F,Bachelor,2 week fornight,Social Studies,onsite,11 am - 12 pm,5990,Premium,1000
26/04/2023,10:49 am,8304,Ekkamai,Cathy Hermann,14,F,Vocational,2 week fornight,Social Studies,online,6 pm - 7 pm,5990,None,100
27/02/2023,8:53 pm,8305,Samyan,Marty Ritchie,17,M,GED,1 day miracle,Language,onsite,2 pm - 3 pm,490,Standard,200
17/02/2023,6:46 pm,8306,Ekkamai,Gretchen Gutmann,7,F,Primary,1 month pack,Social Studies,online,8 pm - 9 pm,8990,None,200
20/01/2023,10:06 am,8307,Ekkamai,Russell Morissette,9,M,Primary,1 month pack,Social Studies,onsite,1 pm - 2 pm,8990,Premium,100
01/03/2023,2:23 pm,8308,Samyan,Alton Swift,18,M,Secondary,1 month pack,Social Studies,online,3 pm - 4 pm,8990,Premium,200
29/11/2023,2:13 pm,8309,Bangkrapi,Ross Schmidt,19,M,Bachelor,2 week fornight,Math,onsite,1 pm - 2 pm,5990,None,100
14/01/2023,8:34 pm,8310,Ladkrabang,Marion Bruen,17,F,Vocational,1 day miracle,Science,onsite,5 pm - 6 pm,490,Premium,100
11/07/2023,8:23 pm,8311,Ekkamai,Cameron Gerlach,16,M,Secondary,1 week marathon,Language,onsite,5 pm - 6 pm,2990,Standard,200
30/08/2023,9:40 am,8312,Ekkamai,Mrs. Suzanne Gibson,8,F,Primary,1 month pack,Science,onsite,10 am - 11 am,8990,None,200
11/06/2023,2:50 pm,8313,Ekkamai,Dale Konopelski,14,M,Vocational,1 month pack,Language,online,12 pm - 1 pm,8990,None,100
28/09/2023,1:07 pm,8314,Ekkamai,Darrell Aufderhar,19,M,Bachelor,1 week marathon,Science,online,1 pm - 2 pm,2990,None,200
01/06/2023,9:42 pm,8315,Ekkamai,Sidney Bosco,16,M,GED,2 week fornight,Language,online,10 am - 11 am,5990,Standard,100
15/12/2023,6:58 pm,8316,Ekkamai,Dora Schaden,15,F,Vocational,2 week fornight,Math,online,2 pm - 3 pm,5990,Premium,100
22/03/2023,8:59 pm,8317,Samyan,Walter Marvin,19,M,Bachelor,2 week fornight,Science,onsite,1 pm - 2 pm,5990,None,500
12/01/2023,9:04 pm,8318,Samyan,Chris Pfannerstill,10,M,Primary,1 month pack,Science,online,3 pm - 4 pm,8990,Standard,200
17/09/2023,6:31 pm,8319,Samyan,Lionel Gutkowski-Halvorson DVM,8,M,Primary,1 day miracle,Language,onsite,3 pm - 4 pm,490,Standard,100
26/06/2023,6:15 pm,8320,Ekkamai,Sue Predovic,11,F,Primary,1 month pack,Language,onsite,6 pm - 7 pm,8990,Premium,100
08/07/2023,8:33 am,8321,Samyan,Nathaniel Corwin,9,M,Primary,2 week fornight,Math,onsite,9 pm - 10 pm,5990,Standard,100
26/01/2023,9:34 pm,8322,Ladkrabang,Ray Kuvalis,16,M,Secondary,2 week fornight,Social Studies,online,4 pm - 5 pm,5990,Standard,100
10/04/2023,8:13 pm,8323,Samyan,Ebony Johnson,16,F,GED,1 month pack,Social Studies,onsite,9 am - 10 am,8990,None,200
30/03/2023,4:59 pm,8324,Samyan,Erin Deckow,19,F,Bachelor,1 day miracle,Social Studies,onsite,6 pm - 7 pm,490,Standard,100
03/07/2023,9:44 pm,8325,Samyan,Lucy Mohr,14,F,Vocational,2 week fornight,Science,online,2 pm - 3 pm,5990,Premium,1000
30/07/2023,1:02 pm,8326,Ekkamai,Jay Hansen,19,M,Bachelor,2 week fornight,Math,onsite,6 pm - 7 pm,5990,Standard,200
12/10/2023,1:10 pm,8327,Samyan,Karla Keebler,19,F,Bachelor,1 week marathon,Social Studies,onsite,5 pm - 6 pm,2990,None,1000
28/08/2023,1:02 pm,8328,Ekkamai,Audrey Kautzer PhD,8,F,Primary,1 month pack,Language,online,9 pm - 10 pm,8990,Premium,200
14/11/2023,8:43 pm,8329,Samyan,Devin Kulas,8,M,Primary,1 day miracle,Language,onsite,2 pm - 3 pm,490,None,100
24/02/2023,6:16 pm,8330,Samyan,Sarah Wisoky,8,F,Primary,1 day miracle,Language,onsite,10 am - 11 am,490,Premium,100
09/09/2023,6:57 pm,8331,Ekkamai,Bill Medhurst,16,M,Secondary,1 day miracle,Language,online,8 am - 9 am,490,None,100
13/10/2023,6:17 pm,8332,Ekkamai,Jeannette Stracke,10,F,Primary,2 week fornight,Math,onsite,9 pm - 10 pm,5990,None,200
23/02/2023,10:59 am,8333,Samyan,Sidney Weissnat,18,M,Vocational,1 week marathon,Social Studies,onsite,2 pm - 3 pm,2990,Premium,200
30/10/2023,4:56 pm,8334,Samyan,Johnnie Kilback IV,16,M,GED,1 day miracle,Social Studies,onsite,6 pm - 7 pm,490,Premium,100
21/05/2023,5:00 pm,8335,Samyan,Laverne Christiansen DVM,18,F,GED,1 day miracle,Math,online,1 pm - 2 pm,490,Premium,100
25/11/2023,9:09 pm,8336,Bangkrapi,Darren Dickens-Spencer,11,M,Primary,1 day miracle,Social Studies,onsite,1 pm - 2 pm,490,Premium,100
29/06/2023,7:42 pm,8337,Bangkrapi,Evelyn Wiegand,18,F,GED,1 month pack,Language,onsite,3 pm - 4 pm,8990,None,100
08/05/2023,9:41 pm,8338,Samyan,Stacy Kemmer,19,F,Bachelor,1 day miracle,Language,onsite,11 am - 12 pm,490,None,200
18/10/2023,6:57 pm,8339,Samyan,Roger Herman,14,M,Vocational,2 week fornight,Science,online,6 pm - 7 pm,5990,Premium,200
20/06/2023,8:06 am,8340,Samyan,Oliver Goodwin,8,M,Primary,1 month pack,Language,online,7 pm - 8 pm,8990,Standard,100
18/02/2023,1:55 pm,8341,Ekkamai,Carla Franecki,18,F,Secondary,1 week marathon,Social Studies,online,8 am - 9 am,2990,Standard,100
23/01/2023,6:49 pm,8342,Ladkrabang,Myrtle Reilly,10,F,Primary,2 week fornight,Social Studies,online,6 pm - 7 pm,5990,Premium,100
23/04/2023,8:52 pm,8343,Samyan,Brandi Grady,13,F,Vocational,1 day miracle,Social Studies,online,4 pm - 5 pm,490,None,100
26/04/2023,9:45 pm,8344,Samyan,Salvatore Schmitt,19,M,Bachelor,2 week fornight,Social Studies,onsite,3 pm - 4 pm,5990,Standard,500
18/02/2023,1:37 pm,8345,Samyan,Fred Johns,7,M,Primary,1 day miracle,Science,onsite,4 pm - 5 pm,490,None,200
01/10/2023,2:32 pm,8346,Ekkamai,Patsy Labadie,10,F,Primary,1 day miracle,Science,online,5 pm - 6 pm,490,Premium,100
17/02/2023,6:47 pm,8347,Ekkamai,Beverly Spinka,11,F,Primary,1 week marathon,Science,online,8 am - 9 am,2990,Premium,200
03/12/2023,4:10 pm,8348,Ekkamai,Darrin Borer,16,M,GED,1 month pack,Language,online,9 am - 10 am,8990,Standard,200
11/02/2023,9:03 am,8349,Ekkamai,Lawrence Champlin,9,M,Primary,1 day miracle,Language,onsite,10 am - 11 am,490,Premium,200
08/04/2023,5:31 pm,8350,Samyan,Alonzo Parker,16,M,Secondary,1 day miracle,Social Studies,onsite,8 am - 9 am,490,Standard,500
08/01/2023,8:12 am,8351,Bangkrapi,Wallace Lakin,12,M,Primary,1 day miracle,Social Studies,onsite,3 pm - 4 pm,490,None,100
22/07/2023,4:24 pm,8352,Samyan,Alfredo Smitham,12,M,Primary,1 day miracle,Science,onsite,8 pm - 9 pm,490,Premium,200
05/12/2023,8:24 am,8353,Samyan,Percy Shanahan,11,M,Primary,1 month pack,Language,onsite,8 pm - 9 pm,8990,Standard,200
05/10/2023,10:14 am,8354,Samyan,Roberta Mills,18,F,GED,1 day miracle,Social Studies,online,12 pm - 1 pm,490,Premium,100
13/09/2023,3:36 pm,8355,Ekkamai,Tomas Moen,13,M,GED,1 month pack,Math,onsite,8 am - 9 am,8990,Standard,100
30/03/2023,12:44 pm,8356,Ekkamai,Hugo Roob,20,M,Bachelor,1 week marathon,Language,online,10 am - 11 am,2990,Standard,100
22/07/2023,10:25 am,8357,Samyan,Antonia Jacobs,20,F,Bachelor,1 month pack,Social Studies,onsite,9 am - 10 am,8990,Premium,100
16/11/2023,6:14 pm,8358,Ekkamai,Harold Schoen,16,M,Secondary,1 day miracle,Science,onsite,5 pm - 6 pm,490,None,100
31/08/2023,10:44 am,8359,Samyan,Beth Wehner,8,F,Primary,2 week fornight,Science,onsite,3 pm - 4 pm,5990,Standard,100
12/12/2023,4:06 pm,8360,Ekkamai,Esther Graham,19,F,Bachelor,1 day miracle,Science,online,11 am - 12 pm,490,Standard,200
16/11/2023,4:05 pm,8361,Ekkamai,Delores Herman,12,F,Primary,1 week marathon,Language,online,6 pm - 7 pm,2990,Premium,100
05/09/2023,8:23 pm,8362,Ladkrabang,Crystal Mosciski,8,F,Primary,1 day miracle,Science,onsite,8 am - 9 am,490,Premium,200
21/12/2023,12:31 pm,8363,Samyan,Miss Tanya White,13,F,Vocational,2 week fornight,Science,online,6 pm - 7 pm,5990,Premium,500
30/07/2023,3:00 pm,8364,Ekkamai,Kimberly Waters,17,F,Vocational,2 week fornight,Science,online,1 pm - 2 pm,5990,Premium,100
26/05/2023,7:16 pm,8365,Samyan,Noel Carter,10,M,Primary,1 week marathon,Math,online,7 pm - 8 pm,2990,None,200
28/02/2023,6:09 pm,8366,Ekkamai,Debra Weimann,16,F,Vocational,1 week marathon,Social Studies,online,8 pm - 9 pm,2990,Standard,500
03/09/2023,1:13 pm,8367,Samyan,Hector Purdy,17,M,Vocational,1 month pack,Language,online,12 pm - 1 pm,8990,Standard,1000
04/05/2023,4:35 pm,8368,Samyan,Teri Reichel,15,F,Vocational,2 week fornight,Language,onsite,2 pm - 3 pm,5990,Standard,100
23/06/2023,12:01 pm,8369,Samyan,Miss Tina Hayes,20,F,Bachelor,2 week fornight,Math,onsite,8 am - 9 am,5990,None,500
28/02/2023,6:57 pm,8370,Samyan,Phil Howe,17,M,Vocational,1 month pack,Social Studies,online,7 pm - 8 pm,8990,None,200
13/01/2023,7:20 pm,8371,Ekkamai,Faye Lowe,15,F,Secondary,1 week marathon,Science,onsite,9 pm - 10 pm,2990,None,100
16/08/2023,3:53 pm,8372,Bangkrapi,Adam Zemlak,19,M,Bachelor,2 week fornight,Social Studies,online,3 pm - 4 pm,5990,Standard,200
22/01/2023,12:47 pm,8373,Samyan,Jimmy Emmerich,13,M,Secondary,2 week fornight,Math,onsite,10 am - 11 am,5990,Premium,200
31/03/2023,2:52 pm,8374,Samyan,Domingo Effertz,15,M,GED,1 week marathon,Math,online,3 pm - 4 pm,2990,None,200
30/01/2023,3:25 pm,8375,Ekkamai,Rosalie O'Kon,7,F,Primary,2 week fornight,Math,onsite,5 pm - 6 pm,5990,Premium,100
29/07/2023,5:20 pm,8376,Ekkamai,Aaron Mayert,19,M,Bachelor,2 week fornight,Math,onsite,8 pm - 9 pm,5990,Premium,200
19/08/2023,2:55 pm,8377,Samyan,Victor Bartell,10,M,Primary,1 week marathon,Social Studies,online,4 pm - 5 pm,2990,Standard,100
23/12/2023,5:51 pm,8378,Ekkamai,Kristina Senger,11,F,Primary,1 month pack,Math,onsite,9 pm - 10 pm,8990,Standard,100
22/06/2023,4:31 pm,8379,Ladkrabang,Gregg Bartoletti,10,M,Primary,2 week fornight,Language,online,7 pm - 8 pm,5990,Standard,200
10/04/2023,11:55 am,8380,Ekkamai,Irving Haag,7,M,Primary,2 week fornight,Social Studies,onsite,9 pm - 10 pm,5990,Standard,200
19/08/2023,12:41 pm,8381,Ekkamai,Della Kreiger,9,F,Primary,1 week marathon,Science,online,3 pm - 4 pm,2990,Standard,500
08/01/2023,10:21 am,8382,Ekkamai,Zachary Macejkovic,11,M,Primary,2 week fornight,Science,onsite,9 pm - 10 pm,5990,Standard,1000
13/05/2023,9:30 am,8383,Bangkrapi,Nicolas Osinski,18,M,Secondary,1 day miracle,Science,online,8 pm - 9 pm,490,None,100
06/06/2023,9:07 pm,8384,Ekkamai,Bessie DuBuque,14,F,Vocational,2 week fornight,Language,onsite,11 am - 12 pm,5990,Standard,200
01/08/2023,10:58 am,8385,Ekkamai,Miss Linda Schoen,11,F,Primary,1 week marathon,Social Studies,online,7 pm - 8 pm,2990,Premium,200
02/09/2023,12:41 pm,8386,Samyan,Joshua Luettgen,17,M,Vocational,2 week fornight,Language,onsite,6 pm - 7 pm,5990,None,500
17/12/2023,2:36 pm,8387,Ekkamai,Angelo Dooley II,10,M,Primary,1 week marathon,Science,onsite,9 pm - 10 pm,2990,Premium,100
14/04/2023,9:11 pm,8388,Ekkamai,Daisy Heathcote PhD,7,F,Primary,1 week marathon,Language,onsite,10 am - 11 am,2990,Standard,100
08/09/2023,1:12 pm,8389,Samyan,Owen Lebsack,15,M,GED,2 week fornight,Math,online,11 am - 12 pm,5990,Premium,200
15/05/2023,12:17 pm,8390,Samyan,Joann Wisozk,17,F,Vocational,1 week marathon,Science,online,11 am - 12 pm,2990,Premium,100
25/12/2023,10:35 am,8391,Ekkamai,Nelson McDermott,19,M,Bachelor,1 month pack,Science,onsite,12 pm - 1 pm,8990,Standard,200
18/10/2023,3:23 pm,8392,Bangkrapi,Mrs. Betsy Langworth,11,F,Primary,1 day miracle,Math,onsite,7 pm - 8 pm,490,Premium,500
11/09/2023,12:25 pm,8393,Samyan,Franklin Gleichner,13,M,Vocational,1 month pack,Social Studies,online,12 pm - 1 pm,8990,Premium,100
16/06/2023,12:43 pm,8394,Samyan,Peter Blanda,20,M,Bachelor,1 week marathon,Math,onsite,5 pm - 6 pm,2990,None,100
23/01/2023,5:45 pm,8395,Samyan,Michael Sporer,20,M,Bachelor,2 week fornight,Math,onsite,8 am - 9 am,5990,Standard,200
08/06/2023,12:05 pm,8396,Ekkamai,Cora Weimann,10,F,Primary,1 week marathon,Social Studies,onsite,7 pm - 8 pm,2990,Premium,200
23/02/2023,10:25 am,8397,Samyan,Eduardo Abernathy PhD,12,M,Primary,2 week fornight,Science,online,2 pm - 3 pm,5990,Premium,200
16/03/2023,7:28 pm,8398,Ekkamai,Isaac Hane,10,M,Primary,2 week fornight,Math,online,8 am - 9 am,5990,Premium,100
25/02/2023,6:48 pm,8399,Ekkamai,Adrienne Muller PhD,19,F,Bachelor,2 week fornight,Math,online,1 pm - 2 pm,5990,Premium,100
12/11/2023,4:04 pm,8400,Ekkamai,Dianne Kutch,12,F,Primary,1 week marathon,Social Studies,onsite,11 am - 12 pm,2990,None,200
13/08/2023,8:52 pm,8401,Ekkamai,Darnell Beatty,15,M,Secondary,2 week fornight,Social Studies,onsite,2 pm - 3 pm,5990,Premium,200
08/06/2023,1:06 pm,8402,Ladkrabang,Henry Schultz,15,M,GED,2 week fornight,Social Studies,onsite,9 pm - 10 pm,5990,Premium,100
